X Y
-3.963603 -3.782373
0.597686 0.684597
-2.862602 -2.138815
-1.912596 -1.375235
7.153360 6.765025
1.503653 1.742243
4.013935 3.544592
-2.554322 -2.476584
2.006967 1.585584
-1.157624 -0.954211
-2.793396 -2.853135
1.409281 1.325942
-1.063252 -0.947303
4.863278 4.515169
-0.075497 0.183665
2.164253 2.002112
0.767555 0.956102
-0.874509 -1.017528
1.503653 0.975254
-1.170207 -1.456297
0.088080 -0.386397
1.881139 2.388877
-1.535110 -1.484895
-1.679813 -1.654105
1.251995 1.040021
0.106954 0.159914
0.698349 0.418935
0.950006 1.093521
-0.081789 0.191845
1.390407 1.627955
-0.736098 -0.933047
-1.604316 -1.723257
0.069206 -0.087534
0.352320 0.174710
-0.572520 -0.708416
0.559938 0.769600
1.201664 1.314367
-0.283115 -0.457004
-1.189081 -1.241583
-1.365241 -1.477984
1.019212 1.086790
0.157286 -0.010438
2.422202 2.673670
-1.000338 -0.964734
0.956298 1.119021
-0.257949 -0.209346
-0.025166 -0.035361
1.365241 1.635157
1.390407 1.435495
-0.364903 -0.519984
-0.044040 -0.093604
0.226492 0.291857
0.660601 0.670223
1.289744 1.496078
0.031457 0.359547
1.981802 1.834469
1.069544 1.215686
-0.685766 -0.929582
-0.654309 -0.770299
-4.341089 -4.165947
1.195372 1.324583
0.390069 0.441630
1.283452 1.092790
-0.408943 -0.490623
-0.094372 0.008710
-0.503315 -0.409564
0.371195 0.153344
0.314572 0.123526
-1.711270 -1.733007
0.742389 0.807017
-1.786767 -1.541295
1.459613 1.381432
0.534772 0.416737
-0.188743 -0.170925
0.226492 0.261344
1.119875 1.007144
-0.950006 -1.033762
0.427817 0.263281
-0.874509 -0.989022
0.905966 1.006346
0.025166 -0.098660
1.340075 1.143214
0.534772 0.648076
-0.314572 -0.256355
-0.144703 -0.095920
0.018874 -0.148268
0.377486 0.529614
0.390069 0.321383
-0.824178 -0.598792
-0.427817 -0.660205
0.270532 0.195893
-0.484440 -0.414672
0.383777 0.338826
-0.534772 -0.780999
0.276823 -0.179369
0.559938 0.363921
0.390069 0.304512
0.874509 0.898732
0.427817 0.244872
0.106954 0.215974
0.817886 0.940131
-0.239074 -0.075259
0.660601 0.305685
-0.182452 -0.379018
0.075497 0.129114
-0.195034 -0.360667
-0.150994 -0.187053
-0.195034 -0.187639
0.106954 -0.047356
0.434109 0.072607
0.849344 1.028703
-0.132120 0.052552
0.188743 0.458469
0.358612 0.490717
0.358612 0.287038
-0.490732 -0.531368
0.478149 0.359859
1.000338 1.001732
-1.749019 -1.353527
-0.352320 -0.077862
-1.415573 -1.297594
1.006629 0.708591
-0.912258 -0.782735
0.301989 0.382525
0.742389 0.644673
0.006291 -0.098585
0.081789 0.183639
-0.295697 -0.152075
-0.553646 -0.588176
-1.157624 -1.236814
0.327155 0.225784
-1.207955 -1.163759
0.125829 0.013726
0.843052 0.728005
0.950006 1.114001
-0.301989 -0.437391
0.754972 0.585601
0.081789 -0.034809
-0.301989 -0.074628
1.056961 0.934210
-0.843052 -0.815626
1.201664 1.043488
0.270532 0.607124
0.358612 0.139234
0.553646 0.460454
-0.346029 -0.530578
-0.364903 -0.164360
-0.044040 0.096031
0.245366 0.190450
-0.905966 -0.748982
0.251657 0.241077
-0.220200 -0.250505
0.339737 0.576907
-0.062914 -0.318513
-1.440738 -1.388670
-0.503315 -0.719595
-2.157962 -1.893898
0.327155 0.389331
-0.371195 -0.261985
1.006629 1.083656
1.296035 1.184812
0.843052 0.153704
1.226830 1.247782
-0.150994 -0.198043
1.855973 3.015620
0.566229 0.729165
-0.050331 -0.295774
-0.679475 -0.751276
0.861926 1.089256
1.006629 1.299788
-0.352320 -0.347149
-0.729806 -0.690963
0.094372 0.129945
-0.471858 -0.415453
0.704641 0.936791
0.968881 1.154036
-0.364903 -0.327199
0.081789 -0.059117
-0.572520 -0.688375
0.396360 0.471482
0.125829 0.436775
0.182452 0.381129
0.522189 0.608474
-0.308280 -0.405209
0.220200 0.212556
-0.220200 -0.221251
-0.144703 -0.025381
0.100663 0.030911
-0.390069 -0.455789
0.710932 0.677376
-0.094372 -0.156160
0.308280 0.140886
-0.257949 -0.231637
0.075497 -0.002040
-0.421526 -0.428066
0.239074 0.333914
0.144703 0.095384
0.427817 0.314004
-0.138412 -0.067590
0.150994 0.193087
0.408943 0.332752
1.467455 1.295433
-1.024688 -1.128536
0.303611 0.273667
-0.531320 -0.550725
0.708427 0.460701
0.936135 0.732051
-0.581922 -0.616715
0.366864 0.661321
0.139155 0.157899
0.392165 0.228445
1.163844 1.037003
0.215058 0.251607
-0.657825 -0.707794
-0.037951 -0.112964
-0.113854 -0.221350
-0.733728 -0.687419
-1.986125 -2.052630
0.834931 0.929407
0.050602 0.063315
0.543970 0.581360
-2.643949 -2.716126
0.645174 0.755294
1.821668 1.859722
2.125280 2.025184
0.379514 0.279250
-1.189145 -1.225162
0.759028 0.899655
0.000000 0.214796
1.189145 1.011643
-0.543970 -0.668144
-0.113854 -0.087392
-0.708427 -0.786867
0.506019 0.545278
-0.556621 -0.318730
-0.986737 -1.045670
-4.503569 -4.235201
-3.984900 -4.057590
-0.581922 -0.833180
-5.591510 -5.605644
-1.758416 -1.509331
6.439092 5.597093
-3.719240 -3.673287
5.730665 5.363307
-4.528870 -4.259469
-1.239747 -1.489640
-9.854720 -10.803023
6.186082 6.065513
-7.413178 -7.504374
-12.637824 -13.196723
11.840844 12.668426
-16.357064 -15.913103
6.578247 6.740599
-7.969799 -8.347520
1.201795 1.510874
-5.755966 -4.720264
-3.845744 -3.035078
14.383590 14.930092
3.023463 3.845049
8.071003 7.822747
-5.136093 -5.465703
4.035501 3.499308
-2.327687 -2.105898
-5.616811 -6.296734
2.833706 2.926291
-2.137930 -2.090654
9.778817 9.964765
-0.151806 0.405340
4.351763 4.418568
1.543358 2.110072
-1.758416 -2.245636
3.023463 2.152340
-2.352988 -3.213979
0.177107 -0.852760
3.782492 5.272140
-3.086716 -3.277094
-3.377677 -3.650532
2.517444 2.295277
0.215058 0.352923
1.404203 0.924570
1.910222 2.413349
-0.164456 0.423393
2.795755 3.592820
-1.480106 -2.059190
-3.225871 -3.803148
0.139155 -0.193183
0.708427 0.385576
-1.151193 -1.563441
1.125892 1.698471
2.416241 2.900746
-0.569271 -1.008586
-2.390940 -2.740114
-2.745153 -3.261842
2.049377 2.398495
0.316262 -0.023036
4.870433 5.900665
-2.011425 -2.129123
1.922872 2.469626
-0.518669 -0.462017
-0.050602 -0.078040
2.745153 3.608715
2.795755 3.168070
-0.733728 -1.147581
-0.088553 -0.206580
0.455417 0.644114
1.328300 1.479150
2.593347 3.301773
0.063252 0.793504
3.984900 4.048587
2.150581 2.682962
-1.378902 -2.051543
-1.315649 -1.700014
-8.728828 -9.194050
2.403590 2.923293
0.784329 0.974657
2.580697 2.411736
-0.822281 -1.082782
-0.189757 0.019222
-1.012038 -0.903888
0.746378 0.338423
0.632524 0.272617
-3.440929 -3.824664
1.492756 1.781047
-3.592735 -3.401566
2.934910 3.048756
1.075290 0.919720
-0.379514 -0.377223
0.455417 0.576773
2.251785 2.222718
-1.910222 -2.281463
0.860232 0.581049
-1.758416 -2.182725
1.821668 2.220959
0.050602 -0.217737
2.694551 2.523020
1.075290 1.430274
-0.632524 -0.565763
-0.290961 -0.211690
0.037951 -0.327220
0.759028 1.168833
0.784329 0.709278
-1.657212 -1.321506
-0.860232 -1.457042
0.543970 0.432327
-0.974087 -0.915162
0.771679 0.747774
-1.075290 -1.723629
0.556621 -0.395859
1.125892 0.803156
0.784329 0.672044
1.758416 1.983459
0.860232 0.540421
0.215058 0.476644
1.644562 2.074824
-0.480718 -0.166094
1.328300 0.674632
-0.366864 -0.836476
0.151806 0.284948
-0.392165 -0.795974
-0.303611 -0.412818
-0.392165 -0.414111
0.215058 -0.104513
0.872883 0.160241
1.707814 2.270298
-0.265660 0.115979
0.379514 1.011820
0.721077 1.082990
0.721077 0.633479
-0.986737 -1.172704
0.961436 0.794192
2.011425 2.210774
-3.516832 -2.987170
-0.708427 -0.171837
-2.846357 -2.863729
2.024076 1.563826
-1.834319 -1.727458
0.607223 0.844215
1.492756 1.422763
0.012650 -0.217572
0.164456 0.405283
-0.594572 -0.335622
-1.113242 -1.298076
-2.327687 -2.729590
0.657825 0.498295
-2.428891 -2.568362
0.253009 0.030293
1.695164 1.606672
1.910222 2.458548
-0.607223 -0.965300
1.518057 1.292393
0.164456 -0.076822
-0.607223 -0.164700
2.125280 2.061757
-1.695164 -1.800049
2.416241 2.302929
0.543970 1.339893
0.721077 0.307282
1.113242 1.016200
-0.695776 -1.170961
-0.733728 -0.362734
-0.088553 0.211937
0.493369 0.420314
-1.821668 -1.652968
0.506019 0.532045
-0.442767 -0.552853
0.683126 1.273207
-0.126505 -0.702944
-2.896959 -3.064730
-1.012038 -1.588112
-4.339113 -4.179743
0.657825 0.859234
-0.746378 -0.578188
2.024076 2.391577
2.605998 2.614825
1.695164 0.339218
2.466843 2.753796
-0.303611 -0.437073
3.731890 6.655330
1.138543 1.609232
-0.101204 -0.652760
-1.366251 -1.658031
1.733115 2.403936
2.024076 2.868571
-0.708427 -0.766141
-1.467455 -1.524923
0.189757 0.286782
-0.948786 -0.916885
1.416853 2.067454
1.948173 2.546904
-0.733728 -0.722113
0.164456 -0.130468
-1.151193 -1.519211
0.796980 1.040538
0.253009 0.963941
0.366864 0.841134
1.049989 1.342874
-0.619873 -0.894277
0.442767 0.469101
-0.442767 -0.488290
-0.290961 -0.056014
0.202408 0.068219
-0.784329 -1.005905
1.429504 1.494937
-0.189757 -0.344637
0.619873 0.310928
-0.518669 -0.511212
0.151806 -0.004503
-0.847582 -0.944722
0.480718 0.736934
0.290961 0.210507
0.860232 0.692992
-0.278310 -0.149169
0.303611 0.426135
0.822281 0.734368
0.885060 0.754401
-0.618016 -0.657208
0.183116 0.159371
-0.320453 -0.320717
0.427271 0.268291
0.564608 0.426313
-0.350972 -0.359146
0.221265 0.385123
0.083928 0.091953
0.236525 0.133036
0.701945 0.603903
0.129707 0.146524
-0.396751 -0.412187
-0.022889 -0.065785
-0.068668 -0.128904
-0.442530 -0.400321
-1.197884 -1.195358
0.503569 0.541244
0.030519 0.036872
0.328083 0.338558
-1.594635 -1.581747
0.389121 0.439849
1.098696 1.083016
1.281812 1.179374
0.228895 0.162622
-0.717204 -0.713478
0.457790 0.523918
0.000000 0.125088
0.717204 0.589134
-0.328083 -0.389096
-0.068668 -0.050893
-0.427271 -0.458235
0.305193 0.317545
-0.335713 -0.185613
-0.595127 -0.608950
-2.716220 -2.466386
-2.403397 -2.362954
-0.350972 -0.485206
-3.372386 -3.264470
-1.060547 -0.878965
3.883584 3.259490
-2.243171 -2.139154
3.456314 3.123344
-2.731480 -2.480519
-0.747724 -0.867498
-5.943639 -6.291185
3.730988 3.532276
-4.471081 -4.370203
-7.622202 -7.685166
7.141523 7.377510
-9.865372 -9.267061
3.967513 3.925416
-4.806794 -4.861212
0.724834 0.879864
-3.471573 -2.748865
-2.319469 -1.767490
8.675119 8.694600
1.823530 2.239180
4.867833 4.555609
-3.097712 -3.182975
2.433916 2.037836
-1.403889 -1.226378
-3.387645 -3.666929
1.709082 1.704138
-1.289442 -1.217501
5.897860 5.803022
-0.091558 0.236052
2.624662 2.573171
0.930839 1.228809
-1.060547 -1.307755
1.823530 1.253424
-1.419149 -1.871674
0.106818 -0.496608
2.281320 3.070252
-1.861679 -1.908429
-2.037165 -2.125902
1.518337 1.336664
0.129707 0.205526
0.846911 0.538427
1.152105 1.405424
-0.099188 0.246565
1.686193 2.092294
-0.892690 -1.199178
-1.945607 -2.214779
0.083928 -0.112501
0.427271 0.224542
-0.694315 -0.910476
0.679055 0.989112
1.457298 1.689261
-0.343342 -0.587354
-1.442038 -1.595717
-1.655673 -1.899547
1.236033 1.396773
0.190746 -0.013415
2.937485 3.436276
-1.213143 -1.239904
1.159734 1.438197
-0.312823 -0.269057
-0.030519 -0.045447
1.655673 2.101550
1.686193 1.844939
-0.442530 -0.668299
-0.053409 -0.120303
0.274674 0.375102
0.801132 0.861389
1.564116 1.922801
0.038149 0.462100
2.403397 2.357711
1.297071 1.562434
-0.831652 -1.194725
-0.793503 -0.990010
-5.264584 -5.354193
1.449668 1.702391
0.473050 0.567596
1.556486 1.404484
-0.495939 -0.630563
-0.114447 0.011194
-0.610387 -0.526383
0.450160 0.197082
0.381492 0.158759
-2.075314 -2.227309
0.900320 1.037200
-2.166872 -1.980916
1.770121 1.775455
0.648536 0.535602
-0.228895 -0.219678
0.274674 0.335886
1.358110 1.294409
-1.152105 -1.328620
0.518829 0.338376
-1.060547 -1.271119
1.098696 1.293385
0.030519 -0.126800
1.625154 1.469291
0.648536 0.832926
-0.381492 -0.329474
-0.175486 -0.123279
0.022889 -0.190558
0.457790 0.680675
0.473050 0.413051
-0.999508 -0.769584
-0.518829 -0.848514
0.328083 0.251768
-0.587497 -0.532948
0.465420 0.435469
-0.648536 -1.003762
0.335713 -0.230530
0.679055 0.467721
0.473050 0.391368
1.060547 1.155075
0.518829 0.314716
0.129707 0.277576
0.991878 1.208282
-0.289934 -0.096725
0.801132 0.392875
-0.221265 -0.487125
0.091558 0.165941
-0.236525 -0.463539
-0.183116 -0.240406
-0.236525 -0.241159
0.129707 -0.060864
0.526458 0.093317
1.030027 1.322118
-0.160226 0.067541
0.228895 0.589237
0.434900 0.630684
0.434900 0.368909
-0.595127 -0.682929
0.579867 0.462501
1.213143 1.287453
-2.121093 -1.739591
-0.427271 -0.100070
-1.716712 -1.667704
1.220773 0.910701
-1.106326 -1.005992
0.366232 0.491632
0.900320 0.828552
0.007630 -0.126704
0.099188 0.236018
-0.358602 -0.195451
-0.671425 -0.755940
-1.403889 -1.589588
0.396751 0.290184
-1.464928 -1.495696
0.152597 0.017641
1.022397 0.935652
1.152105 1.431746
-0.366232 -0.562147
0.915580 0.752631
0.099188 -0.044738
-0.366232 -0.095914
1.281812 1.200672
-1.022397 -1.048266
1.457298 1.341120
0.328083 0.780292
0.434900 0.178947
0.671425 0.591788
-0.419641 -0.681914
-0.442530 -0.211240
-0.053409 0.123422
0.297563 0.244772
-1.098696 -0.962613
0.305193 0.309839
-0.267044 -0.321956
0.412011 0.741457
-0.076298 -0.409362
-1.747231 -1.784758
-0.610387 -0.924844
-2.617032 -2.434091
0.396751 0.500379
-0.450160 -0.336710
1.220773 1.392745
1.571745 1.522754
1.022397 0.197545
1.487817 1.603684
-0.183116 -0.254531
2.250800 3.875759
0.686685 0.937143
-0.061039 -0.380138
-0.824022 -0.965561
1.045287 1.399942
1.220773 1.670524
-0.427271 -0.446166
-0.885060 -0.888045
0.114447 0.167008
-0.572237 -0.533952
0.854541 1.203990
1.174994 1.483200
-0.442530 -0.420525
0.099188 -0.075979
-0.694315 -0.884719
0.480679 0.605961
0.152597 0.561355
0.221265 0.489838
0.633276 0.782028
-0.373862 -0.520786
0.267044 0.273183
-0.267044 -0.284358
-0.175486 -0.032620
0.122077 0.039727
-0.473050 -0.585793
0.862171 0.870583
-0.114447 -0.200701
0.373862 0.181070
-0.312823 -0.297706
0.091558 -0.002622
-0.511199 -0.550163
0.289934 0.429156
0.175486 0.122590
0.518829 0.403567
-0.167856 -0.086869
0.183116 0.248161
0.495939 0.427662
1.049121 0.868184
-0.732576 -0.756332
0.217059 0.183408
-0.379854 -0.369089
0.506472 0.308757
0.669267 0.490612
-0.416031 -0.413315
0.262280 0.443209
0.099486 0.105822
0.280368 0.153101
0.832061 0.694988
0.153750 0.168624
-0.470295 -0.474355
-0.027132 -0.075707
-0.081397 -0.148346
-0.524560 -0.460700
-1.419930 -1.375649
0.596913 0.622878
0.036177 0.042433
0.388898 0.389621
-1.890226 -1.820316
0.461251 0.506189
1.302357 1.246364
1.519416 1.357255
0.271324 0.187150
-0.850149 -0.821089
0.542649 0.602938
0.000000 0.143954
0.850149 0.677991
-0.388898 -0.447782
-0.081397 -0.058569
-0.506472 -0.527349
0.361766 0.365439
-0.397942 -0.213609
-0.705443 -0.700796
-3.219715 -2.838382
-2.848905 -2.719349
-0.416031 -0.558387
-3.997511 -3.756837
-1.257136 -1.011536
4.603469 3.751106
-2.658978 -2.461794
4.096997 3.594425
-3.237803 -2.854646
-0.886326 -0.998339
-7.045387 -7.240059
4.422586 4.065036
-5.299868 -5.029343
-9.035099 -8.844289
8.465318 8.490231
-11.694077 -10.664775
4.702954 4.517471
-5.697810 -5.594410
0.859194 1.012570
-4.115085 -3.163465
-2.749419 -2.034074
10.283190 10.005972
2.161550 2.576907
5.770163 5.242713
-3.671922 -3.663050
2.885082 2.345195
-1.664122 -1.411348
-4.015599 -4.219997
2.025888 1.961166
-1.528460 -1.401132
6.991122 6.678269
-0.108530 0.271654
3.111185 2.961272
1.103385 1.414146
-1.257136 -1.504999
2.161550 1.442473
-1.682211 -2.153971
0.126618 -0.571510
2.704199 3.533326
-2.206771 -2.196270
-2.414786 -2.446543
1.799784 1.538267
0.153750 0.236525
1.003900 0.619636
1.365666 1.617398
-0.117574 0.283753
1.998756 2.407866
-1.058165 -1.380045
-2.306256 -2.548825
0.099486 -0.129469
0.506472 0.258408
-0.823017 -1.047800
0.804929 1.138295
1.727431 1.944046
-0.406986 -0.675943
-1.709343 -1.836393
-1.962579 -2.186048
1.465151 1.607443
0.226104 -0.015439
3.481995 3.954556
-1.438019 -1.426913
1.374710 1.655114
-0.370810 -0.309638
-0.036177 -0.052301
1.962579 2.418519
1.998756 2.123204
-0.524560 -0.769096
-0.063309 -0.138447
0.325589 0.431678
0.949635 0.991309
1.854049 2.212810
0.045221 0.531797
2.848905 2.713316
1.537504 1.798090
-0.985812 -1.374920
-0.940591 -1.139329
-6.240459 -6.161744
1.718387 1.959156
0.560737 0.653204
1.845005 1.616317
-0.587869 -0.725668
-0.135662 0.012882
-0.723531 -0.605775
0.533604 0.226807
0.452207 0.182705
-2.460007 -2.563245
1.067209 1.193637
-2.568537 -2.279689
2.098241 2.043240
0.768752 0.616385
-0.271324 -0.252811
0.325589 0.386547
1.609857 1.489640
-1.365666 -1.529010
0.615002 0.389412
-1.257136 -1.462836
1.302357 1.488461
0.036177 -0.145925
1.926402 1.690898
0.768752 0.958553
-0.452207 -0.379167
-0.208015 -0.141872
0.027132 -0.219299
0.542649 0.783338
0.560737 0.475350
-1.184783 -0.885658
-0.615002 -0.976492
0.388898 0.289741
-0.696399 -0.613331
0.551693 0.501149
-0.768752 -1.155156
0.397942 -0.265300
0.804929 0.538266
0.560737 0.450396
1.257136 1.329291
0.615002 0.362184
0.153750 0.319441
1.175739 1.390523
-0.343677 -0.111314
0.949635 0.452130
-0.262280 -0.560596
0.108530 0.190969
-0.280368 -0.533453
-0.217059 -0.276666
-0.280368 -0.277532
0.153750 -0.070044
0.624046 0.107391
1.220959 1.521527
-0.189927 0.077728
0.271324 0.678110
0.515516 0.725807
0.515516 0.424550
-0.705443 -0.785932
0.687355 0.532258
1.438019 1.481635
-2.514272 -2.001967
-0.506472 -0.115163
-2.034932 -1.919237
1.447063 1.048058
-1.311401 -1.157722
0.434119 0.565783
1.067209 0.953519
0.009044 -0.145814
0.117574 0.271616
-0.425075 -0.224930
-0.795885 -0.869955
-1.664122 -1.829339
0.470295 0.333951
-1.736475 -1.721286
0.180883 0.020302
1.211915 1.076773
1.365666 1.647690
-0.434119 -0.646933
1.085297 0.866147
0.117574 -0.051485
-0.434119 -0.110380
1.519416 1.381765
-1.211915 -1.206372
1.727431 1.543396
0.388898 0.897981
0.515516 0.205937
0.795885 0.681045
-0.497428 -0.784765
-0.524560 -0.243100
-0.063309 0.142038
0.352722 0.281690
-1.302357 -1.107800
0.361766 0.356570
-0.316545 -0.370516
0.488384 0.853289
-0.090441 -0.471105
-2.071109 -2.053946
-0.723531 -1.064334
-3.102141 -2.801215
0.470295 0.575849
-0.533604 -0.387495
1.447063 1.602807
1.863093 1.752425
1.211915 0.227340
1.763608 1.845562
-0.217059 -0.292921
2.668022 4.460324
0.813973 1.078489
-0.072353 -0.437472
-0.976767 -1.111193
1.239048 1.611090
1.447063 1.922483
-0.506472 -0.513459
-1.049121 -1.021985
0.135662 0.192198
-0.678311 -0.614486
1.012944 1.385583
1.392798 1.706905
-0.524560 -0.483951
0.117574 -0.087438
-0.823017 -1.018157
0.569781 0.697356
0.180883 0.646022
0.262280 0.563718
0.750664 0.899978
-0.443163 -0.599334
0.316545 0.314386
-0.316545 -0.327246
-0.208015 -0.037540
0.144706 0.045719
-0.560737 -0.674145
1.021988 1.001889
-0.135662 -0.230972
0.443163 0.208381
-0.370810 -0.342608
0.108530 -0.003018
-0.605958 -0.633142
0.343677 0.493884
0.208015 0.141079
0.615002 0.464435
-0.198971 -0.099971
0.217059 0.285591
0.587869 0.492165
0.935758 0.791767
-0.653417 -0.689761
0.193605 0.167265
-0.338809 -0.336603
0.451745 0.281580
0.596949 0.447429
-0.371076 -0.376935
0.233940 0.404199
0.088736 0.096508
0.250073 0.139625
0.742153 0.633816
0.137137 0.153782
-0.419478 -0.432603
-0.024201 -0.069044
-0.072602 -0.135289
-0.467879 -0.420150
-1.266500 -1.254566
0.532414 0.568053
0.032268 0.038698
0.346876 0.355327
-1.685978 -1.660094
0.411411 0.461635
1.161631 1.136660
1.355236 1.237791
0.242006 0.170677
-0.758287 -0.748818
0.484013 0.549868
0.000000 0.131283
0.758287 0.618315
-0.346876 -0.408369
-0.072602 -0.053414
-0.451745 -0.480932
0.322675 0.333274
-0.354943 -0.194807
-0.629217 -0.639113
-2.871809 -2.588551
-2.541067 -2.479996
-0.371076 -0.509239
-3.565561 -3.426165
-1.121296 -0.922502
4.106042 3.420939
-2.371663 -2.245110
3.654297 3.278049
-2.887943 -2.603384
-0.790554 -0.910467
-6.284100 -6.602799
3.944704 3.707237
-4.727192 -4.586668
-8.058813 -8.065827
7.550600 7.742932
-10.430476 -9.726076
4.194778 4.119849
-5.082134 -5.101997
0.766354 0.923445
-3.670430 -2.885021
-2.452332 -1.855037
9.172043 9.125260
1.927984 2.350091
5.146669 4.781257
-3.275153 -3.340634
2.573335 2.138774
-1.484306 -1.287123
-3.581695 -3.848559
1.806981 1.788547
-1.363303 -1.277806
6.235698 6.090457
-0.096803 0.247744
2.775007 2.700625
0.984159 1.289675
-1.121296 -1.372531
1.927984 1.315508
-1.500440 -1.964382
0.112936 -0.521206
2.411997 3.222328
-1.968319 -2.002957
-2.153857 -2.231202
1.605309 1.402871
0.137137 0.215706
0.895424 0.565097
1.218099 1.475037
-0.104869 0.258778
1.782780 2.195929
-0.943825 -1.258576
-2.057054 -2.324481
0.088736 -0.118073
0.451745 0.235664
-0.734086 -0.955574
0.717952 1.038104
1.540774 1.772933
-0.363010 -0.616447
-1.524640 -1.674756
-1.750513 -1.993635
1.306835 1.465958
0.201672 -0.014080
3.105749 3.606482
-1.282634 -1.301318
1.226166 1.509434
-0.330742 -0.282384
-0.032268 -0.047698
1.750513 2.205644
1.782780 1.936322
-0.467879 -0.701401
-0.056468 -0.126261
0.290408 0.393682
0.847022 0.904055
1.653710 2.018041
0.040334 0.484989
2.541067 2.474493
1.371370 1.639824
-0.879290 -1.253902
-0.838956 -1.039047
-5.566147 -5.619396
1.532707 1.786714
0.500147 0.595710
1.645644 1.474051
-0.524347 -0.661796
-0.121003 0.011748
-0.645350 -0.552456
0.475946 0.206844
0.403344 0.166623
-2.194191 -2.337632
0.951892 1.088575
-2.290994 -2.079034
1.871516 1.863397
0.685685 0.562132
-0.242006 -0.230559
0.290408 0.352523
1.435905 1.358524
-1.218099 -1.394429
0.548548 0.355137
-1.121296 -1.334080
1.161631 1.357449
0.032268 -0.133081
1.718245 1.542068
0.685685 0.874182
-0.403344 -0.345794
-0.185538 -0.129385
0.024201 -0.199996
0.484013 0.714390
0.500147 0.433510
-1.056761 -0.807703
-0.548548 -0.890543
0.346876 0.264238
-0.621150 -0.559346
0.492080 0.457039
-0.685685 -1.053481
0.354943 -0.241949
0.717952 0.490889
0.500147 0.410753
1.121296 1.212289
0.548548 0.330305
0.137137 0.291325
1.048694 1.268131
-0.306541 -0.101516
0.847022 0.412334
-0.233940 -0.511253
0.096803 0.174160
-0.250073 -0.486499
-0.193605 -0.252314
-0.250073 -0.253104
0.137137 -0.063878
0.556615 0.097939
1.089029 1.387605
-0.169404 0.070886
0.242006 0.618423
0.459812 0.661923
0.459812 0.387182
-0.629217 -0.716756
0.613083 0.485410
1.282634 1.351224
-2.242593 -1.825756
-0.451745 -0.105027
-1.815048 -1.750309
1.290701 0.955809
-1.169698 -1.055821
0.387210 0.515984
0.951892 0.869592
0.008067 -0.132980
0.104869 0.247709
-0.379143 -0.205132
-0.709885 -0.793383
-1.484306 -1.668323
0.419478 0.304557
-1.548841 -1.569781
0.161338 0.018515
1.080962 0.981997
1.218099 1.502663
-0.387210 -0.589991
0.968026 0.789910
0.104869 -0.046954
-0.387210 -0.100665
1.355236 1.260144
-1.080962 -1.100189
1.540774 1.407549
0.346876 0.818942
0.459812 0.187811
0.709885 0.621100
-0.443678 -0.715691
-0.467879 -0.221703
-0.056468 0.129536
0.314608 0.256896
-1.161631 -1.010293
0.322675 0.325185
-0.282341 -0.337903
0.435612 0.778183
-0.080669 -0.429639
-1.847316 -1.873160
-0.645350 -0.970653
-2.766940 -2.554656
0.419478 0.525163
-0.475946 -0.353388
1.290701 1.461730
1.661777 1.598179
1.080962 0.207330
1.573042 1.683118
-0.193605 -0.267138
2.379730 4.067733
0.726019 0.983562
-0.064535 -0.398967
-0.871223 -1.013387
1.105163 1.469284
1.290701 1.753269
-0.451745 -0.468265
-0.935758 -0.932032
0.121003 0.175281
-0.605016 -0.560400
0.903491 1.263626
1.242300 1.556665
-0.467879 -0.441355
0.104869 -0.079742
-0.734086 -0.928540
0.508213 0.635976
0.161338 0.589160
0.233940 0.514101
0.669551 0.820763
-0.395277 -0.546581
0.282341 0.286714
-0.282341 -0.298443
-0.185538 -0.034236
0.129070 0.041695
-0.500147 -0.614808
0.911557 0.913705
-0.121003 -0.210642
0.395277 0.190039
-0.330742 -0.312452
0.096803 -0.002752
-0.540481 -0.577413
0.306541 0.450413
0.185538 0.128662
0.548548 0.423556
-0.177471 -0.091172
0.193605 0.260453
0.524347 0.448845
0.730670 0.588126
-0.510209 -0.512355
0.151173 0.124245
-0.264553 -0.250029
0.352737 0.209158
0.466117 0.332351
-0.289749 -0.279988
0.182668 0.300240
0.069288 0.071686
0.195265 0.103714
0.579497 0.470799
0.107081 0.114230
-0.327542 -0.321338
-0.018897 -0.051286
-0.056690 -0.100493
-0.365335 -0.312088
-0.988924 -0.931894
0.415726 0.421951
0.025196 0.028745
0.270852 0.263938
-1.316466 -1.233121
0.321243 0.342904
0.907039 0.844313
1.058212 0.919433
0.188966 0.126779
-0.592095 -0.556223
0.377933 0.408443
0.000000 0.097518
0.592095 0.459286
-0.270852 -0.303337
-0.056690 -0.039676
-0.352737 -0.357238
0.251955 0.247556
-0.277151 -0.144703
-0.491313 -0.474734
-2.242402 -1.922781
-1.984148 -1.842145
-0.289749 -0.378264
-2.784106 -2.544962
-0.875545 -0.685236
3.206131 2.541080
-1.851871 -1.667672
2.853393 2.434941
-2.255000 -1.933799
-0.617290 -0.676296
-4.906829 -4.904572
3.080153 2.753742
-3.691145 -3.406985
-6.292583 -5.991311
5.895753 5.751465
-8.144454 -7.224548
3.275418 3.060232
-3.968295 -3.789773
0.598394 0.685937
-2.865991 -2.142999
-1.914860 -1.377925
7.161828 6.778260
1.505433 1.745652
4.018686 3.551526
-2.557346 -2.481429
2.009343 1.588686
-1.158994 -0.956078
-2.796703 -2.858717
1.410949 1.328536
-1.064511 -0.949157
4.869035 4.524003
-0.075587 0.184025
2.166815 2.006029
0.768464 0.957973
